X,Y,ObjectId,AQSID,CountryCode,DataSource,EPARegion,Elevation,GMTOffset,Latitude,LocalTimeString,Longitude,OZONE,OZONEPM_AQI,OZONEPM_AQI_LABEL,OZONEPM_AQI_SORT,OZONE_AQI,OZONE_AQI_LABEL,OZONE_AQI_SORT,OZONE_Measured,OZONE_Unit,PM10,PM10_AQI,PM10_AQI_LABEL,PM10_AQI_SORT,PM10_Measured,PM10_Unit,PM25,PM25_AQI,PM25_AQI_LABEL,PM25_AQI_SORT,PM25_Measured,PM25_Unit,PM_AQI,PM_AQI_LABEL,PM_AQI_SORT,ReportingArea_PipeDelimited,SiteName,StateName,Status
-9731519.3836,4179774.1296,277722243,840470990003,US,Tennessee Air Pollution Control Div.,R4,0,-6,35.116866,Fri 08/18/2023 02:00 AM CDT,-87.419726,,36,36,36,,ND,-999,0,,,,ND,-999,0,,8.6,36,36,36,1,UG/M3,36,36,36,Loretto,Loretto,TN,Active
15111458.794,4164395.5223,277722244,026104510,,Japan Ministry of Environment,,0,9,35.003785,Fri 08/18/2023 04:00 PM JST,135.748544,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 026104510,,Active
-9556967.5277,4538032.6031,277722245,210930006,US,Kentucky DEP,R4,0,-5,37.7064,Fri 08/18/2023 03:00 AM EDT,-85.8517,32,42,42,42,25,25,25,1,PPB,,,ND,-999,0,,9.8,42,42,42,1,UG/M3,42,42,42,Elizabethtown,ETOWN2,KY,Active
-13068480.307,3924146.0921,277722246,060731008,US,San Diego APCD,R9,16.2,-8,33.217026,Fri 08/18/2023 12:00 AM PDT,-117.396156,30,34,34,34,26,26,26,1,PPB,20.0,18.0,18,18,1,UG/M3,8.5,34,34,34,1,UG/M3,34,34,34,San Diego Coast,Camp Pendleton,CA,Active
-11998471.4616,4799579.753,277722247,080450012,US,Colorado Department of Public Health and Environment,R8,1641.2,-7,39.541801,Fri 08/18/2023 01:00 AM MDT,-107.784103,,37,37,37,37,37,37,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Colorado River Valley,Rifle Ozone,CO,Active
-10943541.1751,4075478.0143,277722248,400330680,US,Oklahoma Department of Environmental Quality,R6,0,-6,34.346901,Fri 08/18/2023 02:00 AM CDT,-98.307503,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Lawton,Walters,OK,Inactive
-10153573.2067,3568228.9317,277722249,221210001,US,Louisiana Department of Environmental Quality,R6,0,-6,30.5019,Fri 08/18/2023 02:00 AM CDT,-91.2111,34,31,31,31,31,31,31,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Baton Rouge Area,Port Allen,LA,Active
15523088.5487,4210626.795,277722250,014205050,,Japan Ministry of Environment,,0,9,35.343257,Fri 08/18/2023 04:00 PM JST,139.446277,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 014205050,,Active
-7122989.1254,5857331.2441,277722251,000020301,CA,Canada-Prince Edward Island1,CA,33.9,-4,46.4783,Fri 08/18/2023 04:00 AM ADT,-63.9869,10,17,17,17,12,12,12,1,PPB,,,ND,-999,0,,3.6,17,17,17,1,UG/M3,17,17,17,,WELLINGTON,CC,Active
-12046783.23,5408042.7263,277722252,840560170002,US,Wyoming Department of Environmental Quality,R8,1321,-7,43.627929,Fri 08/18/2023 01:00 AM MDT,-108.218095,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,,Thermopolis Mobile BAM,WY,Inactive
15555614.768,4240080.8433,277722253,013111010,,Japan Ministry of Environment,,0,9,35.558795,Fri 08/18/2023 04:00 PM JST,139.738465,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 013111010,,Active
11193197.0632,1546984.7354,277722254,TPCD0054T,,Thailand Pollution Control Department,,0,7,13.762517,Fri 08/18/2023 02:00 PM +07,100.5502,,80,80,80,,ND,-999,1,,,47.0,47,47,1,,,80,80,80,1,,80,80,80,,National Housing Authority Dindaeng,,Active
15715140.8304,4749736.0611,277722255,003215010,,Japan Ministry of Environment,,0,9,39.195653,Fri 08/18/2023 04:00 PM JST,141.171512,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 003215010,,Active
14884233.4494,4107688.542,277722256,033441010,,Japan Ministry of Environment,,0,9,34.58546,Fri 08/18/2023 04:00 PM JST,133.707344,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 033441010,,Active
-10782405.8782,3871436.2736,277722257,481130069,US,Texas Commission on Environmental Quality,R6,0,-6,32.82,Fri 08/18/2023 02:00 AM CDT,-96.86,38,42,42,42,35,35,35,1,PPB,,,ND,-999,1,,10.3,42,42,42,1,UG/M3,42,42,42,Dallas-Fort Worth,Dallas Hinton St. C401/C161 [E],TX,Active
14569569.2051,4011685.5957,277722258,040106510,,Japan Ministry of Environment,,0,9,33.872432,Fri 08/18/2023 04:00 PM JST,130.880667,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 040106510,,Active
14466300.1173,3956923.9633,277722259,041202200,,Japan Ministry of Environment,,0,9,33.463015,Fri 08/18/2023 04:00 PM JST,129.952985,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 041202200,,Active
-13589472.7784,4450885.6907,277722260,060879994,US,Monterey Bay Unified APCD,R9,114.4,-8,37.084458,Fri 08/18/2023 12:00 AM PDT,-122.076311,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Ben Lomond,CA,Inactive
-9744785.7726,5114327.5167,277722261,170310022,US,Illinois EPA,R5,0,-6,41.6878,Fri 08/18/2023 02:00 AM CDT,-87.5389,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Chicago,CHI_WASH,IL,Inactive
15204712.9126,4142337.6131,277722262,024207510,,Japan Ministry of Environment,,0,9,34.841317,Fri 08/18/2023 04:00 PM JST,136.58626,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 024207510,,Active
-11558302.9517,5117388.0322,277722263,311570005,US,National Park Service,USEPA,1268.8,-7,41.708328,Fri 08/18/2023 01:00 AM MDT,-103.830002,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Scotts Bluff NM,NE,Inactive
-12458911.1394,4983724.2688,277722264,490350012,US,Utah Department of Environmental Quality,R8,0,-7,40.805698,Fri 08/18/2023 01:00 AM MDT,-111.920303,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,North Salt Lake,UT,Inactive
-9781710.4477,3566549.4564,277722265,010030010,US,Alabama Department of Environmental Management,R4,0,-6,30.4889,Fri 08/18/2023 02:00 AM CDT,-87.8706,,35,35,35,24,24,24,1,,,,ND,-999,0,,10.1,35,35,35,1,UG/M3,35,35,35,Mobile,FAIRHOPE,AL,Active
15569585.6981,4367921.6747,277722266,009201060,,Japan Ministry of Environment,,0,9,36.487587,Fri 08/18/2023 04:00 PM JST,139.863968,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 009201060,,Active
-12841492.1842,4271169.1438,277722267,320031019,US,Clark County Department of Environment and Sustainability ,R9,925.1,-8,35.785665,Fri 08/18/2023 12:00 AM PDT,-115.357087,51,44,44,44,44,44,44,1,PPB,22.0,19.0,19,19,1,UG/M3,3.1,12,12,12,1,UG/M3,19,19,19,Jean,Jean,NV,Active
14673612.4087,4036702.4491,277722268,035205520,,Japan Ministry of Environment,,0,9,34.058817,Fri 08/18/2023 04:00 PM JST,131.815303,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 035205520,,Active
-10850555.4479,4247473.3519,277722269,401091037,US,Oklahoma Department of Environmental Quality,R6,0,-6,35.612801,Fri 08/18/2023 02:00 AM CDT,-97.472198,43,40,40,40,40,40,40,1,PPB,26.0,24.0,24,24,1,UG/M3,9.8,39,39,39,1,UG/M3,39,39,39,Oklahoma City,North OKC,OK,Active
-12817300.5665,4324640.3275,277722270,320031502,US,Clark County Department of Environment and Sustainability ,R9,613.4,-8,36.174365,Fri 08/18/2023 12:00 AM PDT,-115.13977,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,,Casino Center,NV,Active
-8411084.3192,4828150.919,277722271,100032004,US,Delaware Dept. of Natural Resources and Environment,R3,0,-5,39.739444,Fri 08/18/2023 03:00 AM EDT,-75.558056,28,25,25,25,24,24,24,1,PPB,,,ND,-999,0,,6.1,25,25,25,1,UG/M3,25,25,25,Wilmington|Northern Delaware|Wilmington Area,MLK,DE,Active
15361537.0282,4132964.5247,277722272,022213010,,Japan Ministry of Environment,,0,9,34.772182,Fri 08/18/2023 04:00 PM JST,137.995035,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 022213010,,Active
15235507.112,4186993.6402,277722273,023105050,,Japan Ministry of Environment,,0,9,35.169898,Fri 08/18/2023 04:00 PM JST,136.862889,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 023105050,,Active
15581310.2008,4205322.7629,277722274,012225120,,Japan Ministry of Environment,,0,9,35.304382,Fri 08/18/2023 04:00 PM JST,139.969291,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 012225120,,Active
-13333092.7479,4409233.5987,277722275,060190011,US,California Air Resources Board,R9,97,-8,36.78538,Fri 08/18/2023 12:00 AM PDT,-119.77321,,45,45,45,40,40,40,1,,,45.0,45,45,1,,,30,30,30,1,,45,45,45,Fresno,Fresno - Garland,CA,Active
-6144671.2503,5958246.918,277722276,CC0010901,CA,Newfoundland & Labrador DEC,CA,0.9,-3.5,47.098991,Fri 08/18/2023 04:30 AM NDT,-55.198521,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Marystown/Burin,CC,Active
-11668141.6706,4715700.1643,277722277,080410013,US,Colorado Department of Public Health and Environment,R8,1571.1,-7,38.9583,Fri 08/18/2023 01:00 AM MDT,-104.8167,,38,38,38,38,38,38,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Colorado Springs,Colorado Springs - USAF Academy,CO,Active
15212346.9806,4223325.4981,277722278,021218010,,Japan Ministry of Environment,,0,9,35.436254,Fri 08/18/2023 04:00 PM JST,136.654838,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 021218010,,Active
15647907.5315,4292313.8797,277722279,008423040,,Japan Ministry of Environment,,0,9,35.939602,Fri 08/18/2023 04:00 PM JST,140.567545,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 008423040,,Active
-11053101.484,2197991.6405,277722280,800090041,MX,Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico,MX,2705.7,-6,19.3653,Fri 08/18/2023 01:00 AM CST,-99.2917,,19,19,19,19,19,19,1,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,Mexico City,Cuajimalpa,MX,Active
-11721764.2693,4799536.3028,277722281,080590013,US,Colorado Department of Public Health and Environment,R8,2474.8,-7,39.5415,Fri 08/18/2023 01:00 AM MDT,-105.2984,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Denver-Boulder,Aspen Park,CO,Inactive
-10479984.2176,4089981.268,277722282,051130003,US,Arkansas Department of Environmental Quality,R6,0,-6,34.4544,Fri 08/18/2023 02:00 AM CDT,-94.1433,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Ouachita National Forest,EAGLEMT,AR,Active
-13604844.7756,5989128.2999,277722283,840530330089,US,Washington Department of Ecology,R10,4,-8,47.2875,Fri 08/18/2023 12:00 AM PDT,-122.2144,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Auburn M St SE,WA,Inactive
-13304789.656,6173658.7753,277722284,530470013,US,Washington Department of Ecology,R10,262.9,-8,48.39999,Fri 08/18/2023 12:00 AM PDT,-119.518959,,40,40,40,,ND,-999,0,,,,ND,-999,0,,,40,40,40,1,,40,40,40,Omak,Omak-Colville Tribe,WA,Active
-8938867.2796,4966996.3384,277722285,840420070008,US,Pennsylvania Dept. of Environmental Protection,R3,0,-5,40.691857,Fri 08/18/2023 03:00 AM EDT,-80.299211,,27,27,27,27,27,27,1,,,,ND,-999,0,,5.9,21,21,21,1,UG/M3,21,21,21,,Fort McIntosh,PA,Active
14988523.5596,4144970.2985,277722286,028201070,,Japan Ministry of Environment,,0,9,34.860725,Fri 08/18/2023 04:00 PM JST,134.644198,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 028201070,,Active
15567836.7576,4849647.8601,277722287,005206060,,Japan Ministry of Environment,,0,9,39.887778,Fri 08/18/2023 04:00 PM JST,139.848257,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 005206060,,Active
-10477023.1191,4325376.0705,277722288,051430005,US,Arkansas Department of Environmental Quality,R6,407.2,-6,36.1797,Fri 08/18/2023 02:00 AM CDT,-94.1167,,36,36,36,36,36,36,1,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Springdale (Springdale-Fayetteville-Bentonville),SPRNGDLE,AR,Active
-9707549.2916,3571213.7842,277722289,120330004,US,Florida Dept. of Environmental Protection,R4,0,-6,30.525,Fri 08/18/2023 02:00 AM CDT,-87.204399,,40,40,40,38,38,38,1,,,15.0,15,15,1,,,40,40,40,1,,40,40,40,Pensacola,Ellyson Industrial Park,FL,Active
-10844731.5461,3224144.7512,277722290,840483550083,US,Texas Commission on Environmental Quality,R6,0,-6,27.802885,Fri 08/18/2023 02:00 AM CDT,-97.419881,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Corpus Christi Palm,TX,Active
-10978951.5712,3468890.8598,277722291,480290502,US,Texas Commission on Environmental Quality,R6,189.1,-6,29.73,Fri 08/18/2023 02:00 AM CDT,-98.6256,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Fair Oaks Ranch C502,TX,Inactive
15593778.8743,4831652.7081,277722292,005201010,,Japan Ministry of Environment,,0,9,39.763629,Fri 08/18/2023 04:00 PM JST,140.081299,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 005201010,,Active
-13231957.8773,4142375.9975,277722293,060292009,US,San Joaquin Valley Unified APCD,R9,0,-8,34.8416,Fri 08/18/2023 12:00 AM PDT,-118.8647,,2,2,2,,ND,-999,0,,,,ND,-999,0,,,2,2,2,1,,2,2,2,,Lebec,CA,Active
-10660511.0358,3394611.3532,277722294,480390618,US,Texas Commission on Environmental Quality,R6,390.4,-6,29.1489,Fri 08/18/2023 02:00 AM CDT,-95.765,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Danciger C618,TX,Inactive
15106142.3978,4119642.325,277722295,029209510,,Japan Ministry of Environment,,0,9,34.673819,Fri 08/18/2023 04:00 PM JST,135.700786,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 029209510,,Active
-13065401.6552,5979910.1797,277722296,530750006,US,Washington Department of Ecology,R10,685.3,-8,47.2313,Fri 08/18/2023 12:00 AM PDT,-117.3685,,32,32,32,,ND,-999,0,,,,ND,-999,0,,,32,32,32,1,,32,32,32,Rosalia,Rosalia-Josephine St,WA,Active
-10419417.6204,5111232.2132,277722297,840191535885,US,Polk Co. Air Quality Division,R7,0,-6,41.667032,Fri 08/18/2023 02:00 AM CDT,-93.599221,,64,64,64,,ND,-999,0,,,,ND,-999,0,,23,64,64,64,1,UG/M3,64,64,64,,PUBLIC WORKS,IA,Active
4081322.0757,-140957.533,277722298,NRB000068,,Nairobi EPA,,0,3,-1.26614,Fri 08/18/2023 10:00 AM EAT,36.66314,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,,Alliance Girls High School,,Active
-13494237.7296,4551591.311,277722299,060772010,US,San Joaquin Valley Unified APCD,R9,0,-8,37.8027,Fri 08/18/2023 12:00 AM PDT,-121.2208,,32,32,32,,ND,-999,0,,,32.0,32,32,1,,,25,25,25,1,,32,32,32,,Manteca,CA,Active
-9089947.6435,3463337.0572,277722300,121071008,US,Florida Dept. of Environmental Protection,R4,2.7,-5,29.686667,Fri 08/18/2023 03:00 AM EDT,-81.656389,,7,7,7,,ND,-999,0,,,7.0,7,7,1,,,,ND,-999,0,,7,7,7,Putnam County,Palatka,FL,Active
8275033.4225,3705701.5514,277722301,586PK3010003,PK,U.S. Department of State Pakistan - Lahore,DSPK,0,5,31.560078,Fri 08/18/2023 12:00 PM PKT,74.33589,,145,145,145,,ND,-999,0,,,,ND,-999,0,,48,145,145,145,1,UG/M3,145,145,145,Lahore,Lahore,,Active
-12333976.273,5381909.7956,277722302,840560391006,US,Wyoming Department of Environmental Quality,R8,1902.3,-7,43.457764,Fri 08/18/2023 01:00 AM MDT,-110.797994,,10,10,10,,ND,-999,0,,,10.0,10,10,1,,,,ND,-999,1,,10,10,10,Jackson,Jackson SLAMS,WY,Active
15087590.782,4117273.6638,277722303,027116010,,Japan Ministry of Environment,,0,9,34.656318,Fri 08/18/2023 04:00 PM JST,135.534134,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 027116010,,Active
-9589962.6248,4457438.1132,277722304,210610501,US,National Park Service,USEPA,236.1,-6,37.1314,Fri 08/18/2023 02:00 AM CDT,-86.1481,,69,69,69,30,30,30,1,,,,ND,-999,0,,,69,69,69,1,,69,69,69,Mammoth Cave National Park,Mammoth Cave NP,KY,Active
15050359.1991,4236573.999,277722305,026205020,,Japan Ministry of Environment,,0,9,35.533163,Fri 08/18/2023 04:00 PM JST,135.199677,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 026205020,,Active
15416263.3597,4166478.2841,277722306,022204010,,Japan Ministry of Environment,,0,9,35.019109,Fri 08/18/2023 04:00 PM JST,138.48665,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 022204010,,Active
-9210574.6682,3266881.496,277722307,121035003,US,Florida Dept. of Environmental Protection,R4,5.8,-5,28.141944,Fri 08/18/2023 03:00 AM EDT,-82.74,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Oakwood,FL,Active
15545101.31,4262146.3931,277722308,013114010,,Japan Ministry of Environment,,0,9,35.719887,Fri 08/18/2023 04:00 PM JST,139.644021,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 013114010,,Active
15561179.4067,4264051.0597,277722309,013118010,,Japan Ministry of Environment,,0,9,35.733777,Fri 08/18/2023 04:00 PM JST,139.788453,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 013118010,,Active
-9343111.654,4297911.0209,277722310,470931013,US,Knox County Dept. of Air Quality Management ,R4,0,-5,35.9803,Fri 08/18/2023 03:00 AM EDT,-83.9306,,30,30,30,,ND,-999,0,,,,ND,-999,0,,7.2,30,30,30,1,UG/M3,30,30,30,Knoxville|Great Smoky Mtns. Natl. Park - TN,AIR LAB,TN,Active
-13589289.4352,4445811.8951,277722311,060871004,US,Monterey Bay Unified APCD,R9,87.8,-8,37.048089,Fri 08/18/2023 12:00 AM PDT,-122.074664,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,San Lorenzo Valley,Felton AMS,CA,Inactive
-11924453.0171,5128587.1908,277722312,560071000,US,Wyoming Department of Environmental Quality,R8,2016.1,-7,41.783389,Fri 08/18/2023 01:00 AM MDT,-107.119184,,,ND,-999,,ND,-999,1,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,,Sinclair Mobile,WY,Inactive
-10835614.7024,3850887.7561,277722313,484391053,US,Texas Commission on Environmental Quality,R6,213.5,-6,32.664739,Fri 08/18/2023 02:00 AM CDT,-97.337983,,26,26,26,,ND,-999,0,,,,ND,-999,0,,,26,26,26,1,,26,26,26,Dallas-Fort Worth,Fort Worth CA Parkway N C1053,TX,Active
-9372808.9111,4830871.5947,277722314,391130038,US,Ohio EPA-DAPC,R5,0,-5,39.758235,Fri 08/18/2023 03:00 AM EDT,-84.197375,,28,28,28,,ND,-999,0,,16.0,13.0,13,13,1,UG/M3,7.2,28,28,28,1,UG/M3,28,28,28,Dayton,Sinclair,OH,Active
-9247659.5321,5204953.8166,277722315,000060211,CA,Ontario Ministry of the Environment,CA,0,-5,42.292886,Fri 08/18/2023 03:00 AM EDT,-83.073139,,30,30,30,25,25,25,1,,,,ND,-999,0,,,30,30,30,1,,30,30,30,,Windsor West,CC,Active
15574629.0276,4273577.8712,277722316,012207520,,Japan Ministry of Environment,,0,9,35.803216,Fri 08/18/2023 04:00 PM JST,139.909273,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 012207520,,Active
-8390428.3198,4842080.8003,277722317,420450002,US,Pennsylvania Dept. of Environmental Protection,R3,0,-5,39.8356,Fri 08/18/2023 03:00 AM EDT,-75.3725,,30,30,30,30,30,30,1,,,,ND,-999,0,,5.7,23,23,23,1,UG/M3,23,23,23,Philadelphia,Chester,PA,Active
-13114871.5916,5669014.5449,277722318,410610120,US,Oregon Dept. of Environmental Quality,R10,882.4,-8,45.300884,Fri 08/18/2023 12:00 AM PDT,-117.812896,,97,97,97,,ND,-999,0,,,,ND,-999,0,,30.3,97,97,97,1,UG/M3,97,97,97,La Grande,Cove - City Hall,OR,Active
-9107759.8752,4181602.3862,277722319,450210002,US,South Carolina DHEC,R4,296.2,-5,35.130299,Fri 08/18/2023 03:00 AM EDT,-81.816399,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Greenville-Spartanburg,Cowpens National Battlefield,SC,Inactive
-9230278.2181,4686580.1254,277722320,391450013,US,Ohio EPA-DAPC,R5,298.9,-5,38.754595,Fri 08/18/2023 03:00 AM EDT,-82.917,,42,42,42,,ND,-999,0,,16.0,15.0,15,15,1,UG/M3,10.4,42,42,42,1,UG/M3,42,42,42,,Portsmouth Water Treatment Plant,OH,Active
15198898.6956,4178901.5507,277722321,024323010,,Japan Ministry of Environment,,0,9,35.110454,Fri 08/18/2023 04:00 PM JST,136.53403,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 024323010,,Active
15551594.4646,4261765.7738,277722322,013104550,,Japan Ministry of Environment,,0,9,35.717111,Fri 08/18/2023 04:00 PM JST,139.70235,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 013104550,,Active
-9235018.7586,4878710.3697,277722323,390490081,US,Ohio EPA-DAPC,R5,0,-5,40.087807,Fri 08/18/2023 03:00 AM EDT,-82.959585,24,35,35,35,23,23,23,1,PPB,16.0,15.0,15,15,1,UG/M3,8.4,35,35,35,1,UG/M3,35,35,35,Columbus,Maple Canyon,OH,Active
-8685064.7405,4021056.1496,277722324,370190005,US,North Carolina DEQ - Division of Air Quality,R4,3.4,-5,33.942294,Fri 08/18/2023 03:00 AM EDT,-78.019264,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Southport DRR,NC,Inactive
-9344402.9601,4268786.4666,277722325,470090011,US,Tennessee Air Pollution Control Div.,R4,319.9,-5,35.7683,Fri 08/18/2023 03:00 AM EDT,-83.9422,,23,23,23,,ND,-999,0,,,,ND,-999,0,,4.1,23,23,23,1,UG/M3,23,23,23,Knoxville|Great Smoky Mtns. Natl. Park - TN,MARYVILL,TN,Active
-13605835.5191,5988127.283,277722326,840530330047,US,Washington Department of Ecology,R10,31.7,-8,47.2814,Fri 08/18/2023 12:00 AM PDT,-122.2233,,21,21,21,,ND,-999,0,,,,ND,-999,0,,,21,21,21,1,,21,21,21,Seattle-Bellevue-Kent Valley,Auburn 29th St,WA,Active
-6698405.4556,5803214.4256,277722327,000030311,CA,Canada-Nova Scotia1,CA,0,-4,46.1425,Fri 08/18/2023 04:00 AM ADT,-60.1728,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,SYDNEY,CC,Inactive
-7922423.3694,5909876.9024,277722328,000055702,CA,Canada-Quebec1,CA,0,-5,46.80238,Fri 08/18/2023 03:00 AM EDT,-71.16834,22,19,19,19,19,19,19,1,PPB,,,ND,-999,0,,2.6,12,12,12,1,UG/M3,12,12,12,,Lévis - Parc Georges Maranda,CC,Active
15750072.9979,4945086.9217,277722329,002203050,,Japan Ministry of Environment,,0,9,40.542459,Fri 08/18/2023 04:00 PM JST,141.485313,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 002203050,,Active
-12563234.0889,3813563.6608,277722330,040190001,US,Arizona Department of Environmental Quality,R9,515.1,-7,32.382034,Fri 08/18/2023 12:00 AM MST,-112.857452,,23,23,23,,ND,-999,0,,,23.0,23,23,1,,,,ND,-999,0,,23,23,23,Ajo,Ajo,AZ,Active
-13611834.7491,6065965.5753,277722331,530330024,US,Washington Department of Ecology,R10,16.2,-8,47.753633,Fri 08/18/2023 12:00 AM PDT,-122.277192,,23,23,23,,ND,-999,0,,,,ND,-999,0,,,23,23,23,1,,23,23,23,Seattle-Bellevue-Kent Valley,Lake Forest Park-Town Center,WA,Active
-8768419.8847,4320055.4402,277722332,370770001,US,North Carolina DEQ - Division of Air Quality,R4,0,-5,36.141111,Fri 08/18/2023 03:00 AM EDT,-78.768056,30,28,28,28,28,28,28,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Granville County,BUTNER,NC,Active
-13615676.0507,5916761.8978,277722333,530531008,US,Washington Department of Ecology,R10,248.9,-8,46.8447,Fri 08/18/2023 12:00 AM PDT,-122.311699,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Cascade foothills of east King-Pierce counties,La Grande-Pack Forest (SOS),WA,Inactive
-13647933.2109,5696044.7642,277722334,840410510032,US,Oregon Dept. of Environmental Quality,R10,76.9,-8,45.47142,Fri 08/18/2023 12:00 AM PDT,-122.60147,,10,10,10,,ND,-999,0,,,,ND,-999,0,,2.2,10,10,10,1,UG/M3,10,10,10,Portland,Portland Lane Middle School,OR,Active
15117025.7704,4125283.3264,277722335,029201030,,Japan Ministry of Environment,,0,9,34.715483,Fri 08/18/2023 04:00 PM JST,135.798553,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 029201030,,Active
